CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Street,Supervisor District,Neighborhood,Analysis Neighborhood,Police District,Latitude,Longitude,Point,point_geom,Source,Media URL,BOS_2012,data_as_of,data_loaded_at
101001969947,05/23/2025 02:02:40 PM,05/27/2025 07:34:29 AM,05/27/2025 07:34:29 AM,Closed,"Case Resolved - Please refer to TSS complaint report #2129.  Restored three color operation, troubleshoot.  Filed request for additional investigation.",MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 8TH ST, BRANNAN ST, SAN FRANCISCO, CA 94103",8TH ST,6,Showplace Square,South of Market,SOUTHERN,37.7712964638,-122.4054247274,"(37.7712964638, -122.4054247274)",POINT (-122.405424727 37.771296464),Phone,,,2025/06/06 01:00:00 AM,2025/06/06 02:56:12 AM
101001970013,05/23/2025 02:12:29 PM,05/27/2025 07:34:02 AM,05/27/2025 07:34:02 AM,Closed,"Case Resolved - Please refer to TSs complaint report #2129.  Restored three color operation, troubleshoot.  Filed request for additional investigation.",MTA - Traffic Signal,Damage Property,traffic_signal,,"900 BRANNAN ST, SAN FRANCISCO, CA 94103",BRANNAN ST,6,SHOWPLACE SQUARE,South of Market,SOUTHERN,37.771340725156314,-122.40549109876157,"(37.771340725156314, -122.40549109876157)",POINT (-122.405491099 37.771340725),Mobile,,,2025/06/06 01:00:00 AM,2025/06/06 02:56:12 AM
101001974605,05/24/2025 02:07:10 PM,05/27/2025 07:34:43 AM,05/27/2025 07:34:43 AM,Closed,"Case Resolved - Please refer to TSs complaint report #2129.  Restored three color operation, troubleshoot.  Filed request for additional investigation.",MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION BRANNAN ST, 8TH ST, SAN FRANCISCO, CA 94103",BRANNAN ST,6,Showplace Square,South of Market,SOUTHERN,37.7712964638,-122.4054247274,"(37.7712964638, -122.4054247274)",POINT (-122.405424727 37.771296464),Phone,,,2025/06/06 01:00:00 AM,2025/06/06 02:56:12 AM
101001977150,05/25/2025 09:21:39 AM,05/27/2025 07:40:25 AM,05/27/2025 07:40:25 AM,Closed,Case Resolved - Please refer to TSS complaint report #2130.  Repaired and re-aimed vehicle signal.,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION 3RD ST, HARRISON ST, SAN FRANCISCO, CA 94107",3RD ST,6,South of Market,South of Market,SOUTHERN,37.7825535578,-122.3973856502,"(37.7825535578, -122.3973856502)",POINT (-122.39738565 37.782553558),Phone,,,2025/06/06 01:00:00 AM,2025/06/06 02:56:12 AM
101001999150,05/29/2025 11:08:38 AM,05/30/2025 11:03:45 AM,05/30/2025 11:03:45 AM,Closed,Case Resolved - Please refer to TSS complaint report #2203.  No problem found.  PCO manually controlling traffic because of construction.,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION BRYANT ST, 3RD ST, SAN FRANCISCO, CA 94107",BRYANT ST,6,South of Market,South of Market,SOUTHERN,37.7813211115,-122.3958434558,"(37.7813211115, -122.3958434558)",POINT (-122.395843456 37.781321111),Phone,,,2025/06/09 01:00:00 AM,2025/06/09 02:54:28 AM
101002016134,06/01/2025 12:17:33 PM,06/06/2025 05:00:42 PM,06/06/2025 05:00:42 PM,Closed,Case Transferred - Per process - cases are closed 5 days after assignment.,311 - Service Request Hold,Damage Property,traffic_signal,,"INTERSECTION MARKET ST, STOCKTON ST, SAN FRANCISCO, CA 94102",MARKET ST,6,South of Market,South of Market,TENDERLOIN,37.7857438394,-122.4058310695,"(37.7857438394, -122.4058310695)",POINT (-122.405831069 37.785743839),Phone,,,2025/06/16 01:00:00 AM,2025/06/16 02:56:41 AM
101002044712,06/06/2025 05:43:43 AM,06/09/2025 12:14:41 PM,06/09/2025 12:14:41 PM,Closed,Case Resolved - This case was assigned to Traffic Signal Complaint TSIG 2350,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION MISSION ST, 9TH ST, SAN FRANCISCO, CA 94103",MISSION ST,6,South of Market,South of Market,SOUTHERN,37.7762305281,-122.4147111681,"(37.7762305281, -122.4147111681)",POINT (-122.414711168 37.776230528),Phone,,,2025/06/19 01:00:00 AM,2025/06/19 02:54:34 AM
101002044819,06/06/2025 06:40:24 AM,06/10/2025 11:10:37 AM,06/10/2025 11:10:37 AM,Closed,"Case Resolved - Please refer to TSS complaint report #2315.  PG&E power outage, PG&E to restore power.",MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION 8TH ST, HARRISON ST, SAN FRANCISCO, CA 94103",8TH ST,6,South of Market,South of Market,SOUTHERN,37.7737595993,-122.4085162979,"(37.7737595993, -122.4085162979)",POINT (-122.408516298 37.773759599),Phone,,,2025/06/20 01:00:00 AM,2025/06/20 02:54:28 AM
101002041480,06/05/2025 12:37:28 PM,06/10/2025 11:07:04 AM,06/10/2025 11:07:04 AM,Closed,Case Resolved - Please refer to TSS complaint report #2310.  Intersection operating as per program.,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION FOLSOM ST, 5TH ST, SAN FRANCISCO, CA 94103",FOLSOM ST,6,South of Market,South of Market,SOUTHERN,37.780265065,-122.4033872372,"(37.780265065, -122.4033872372)",POINT (-122.403387237 37.780265065),Phone,,,2025/06/20 01:00:00 AM,2025/06/20 02:54:28 AM
101002078591,06/12/2025 07:39:52 AM,06/17/2025 12:59:50 PM,06/17/2025 12:59:50 PM,Closed,Case Resolved - TSIG25-2470,MTA - Signal,Damage Property,traffic_signal,,"100 RUSS ST, SAN FRANCISCO, CA 94103",RUSS ST,6,SOUTH OF MARKET,South of Market,SOUTHERN,37.778729101702005,-122.40823449539755,"(37.778729101702005, -122.40823449539755)",POINT (-122.408234495 37.778729102),Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1749739191/san-francisco/production/f6c4cjvyeudyx14bajnz.jpg,,2025/06/24 01:00:00 AM,2025/06/24 02:55:17 AM
101002105079,06/17/2025 08:17:41 AM,06/17/2025 01:13:42 PM,06/17/2025 01:13:42 PM,Closed,Case Resolved - TSIG25-2471,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION HARRISON ST, 8TH ST, SAN FRANCISCO, CA 94103",HARRISON ST,6,South of Market,South of Market,SOUTHERN,37.7737595993,-122.4085162979,"(37.7737595993, -122.4085162979)",POINT (-122.408516298 37.773759599),Phone,,,2025/06/24 01:00:00 AM,2025/06/24 02:55:17 AM
101002119192,06/19/2025 03:07:18 PM,06/20/2025 01:02:40 PM,06/20/2025 01:02:40 PM,Closed,Case Resolved -   TSIG25-2531,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 5TH ST, BRYANT ST, SAN FRANCISCO, CA 94107",5TH ST,6,South of Market,South of Market,SOUTHERN,37.7777990131,-122.4002979173,"(37.7777990131, -122.4002979173)",POINT (-122.400297917 37.777799013),Phone,,,2025/06/24 01:00:00 AM,2025/06/24 02:55:17 AM
101002119216,06/19/2025 03:10:49 PM,06/20/2025 01:02:49 PM,06/20/2025 01:02:49 PM,Closed,Case Resolved -  TSIG25-2531,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 5TH ST, FOLSOM ST, SAN FRANCISCO, CA 94103",5TH ST,6,South of Market,South of Market,SOUTHERN,37.780265065,-122.4033872372,"(37.780265065, -122.4033872372)",POINT (-122.403387237 37.780265065),Phone,,,2025/06/24 01:00:00 AM,2025/06/24 02:55:17 AM
101002119222,06/19/2025 03:11:16 PM,06/20/2025 01:03:01 PM,06/20/2025 01:03:01 PM,Closed,Case Resolved -  TSIG25-2531,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 5TH ST, HOWARD ST, SAN FRANCISCO, CA 94103",5TH ST,6,South of Market,South of Market,SOUTHERN,37.781499548,-122.4049333966,"(37.781499548, -122.4049333966)",POINT (-122.404933397 37.781499548),Phone,,,2025/06/24 01:00:00 AM,2025/06/24 02:55:17 AM
101002119223,06/19/2025 03:11:42 PM,06/20/2025 01:03:11 PM,06/20/2025 01:03:12 PM,Closed,Case Resolved -  TSIG25-2531,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 5TH ST, FOLSOM ST, SAN FRANCISCO, CA 94103",5TH ST,6,South of Market,South of Market,SOUTHERN,37.780265065,-122.4033872372,"(37.780265065, -122.4033872372)",POINT (-122.403387237 37.780265065),Phone,,,2025/06/24 01:00:00 AM,2025/06/24 02:55:17 AM
101002121165,06/20/2025 05:15:04 AM,06/20/2025 07:56:25 AM,06/20/2025 07:56:25 AM,Closed,Case Resolved - TSIG25-2514,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION 4TH ST, BRYANT ST, SAN FRANCISCO, CA 94107",4TH ST,6,South of Market,South of Market,SOUTHERN,37.7795669862,-122.398060014,"(37.7795669862, -122.398060014)",POINT (-122.398060014 37.779566986),Phone,,,2025/06/24 01:00:00 AM,2025/06/24 02:55:17 AM
101002141432,06/23/2025 08:41:22 PM,,06/23/2025 09:27:59 PM,Open,new,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION 4TH ST, BRYANT ST, SAN FRANCISCO, CA 94107",4TH ST,6,South of Market,South of Market,SOUTHERN,37.7795669862,-122.398060014,"(37.7795669862, -122.398060014)",POINT (-122.398060014 37.779566986),Phone,,,2025/06/24 01:00:00 AM,2025/06/24 02:55:17 AM
101002141431,06/23/2025 08:40:51 PM,,06/23/2025 09:28:41 PM,Open,new,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 4TH ST, BRYANT ST, SAN FRANCISCO, CA 94107",4TH ST,6,South of Market,South of Market,SOUTHERN,37.7795669862,-122.398060014,"(37.7795669862, -122.398060014)",POINT (-122.398060014 37.779566986),Phone,,,2025/06/24 01:00:00 AM,2025/06/24 02:55:17 AM
