Row ID,Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District_accident,Analysis Neighborhood_accident,Supervisor District_accident,Supervisor District 2012,Latitude_accident,Longitude_accident,Point_accident,data_as_of_accident,data_loaded_at_accident,Year_accident,Month_accident,DayOfWeek_accident,Location_accident,lat_round,lon_round,CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Street,Supervisor District_complaint,Neighborhood,Analysis Neighborhood_complaint,Police District_complaint,Latitude_complaint,Longitude_complaint,Point_complaint,point_geom,Source,data_as_of_complaint,data_loaded_at_complaint,Year_complaint,Month_complaint,DayOfWeek_complaint,Location_complaint
140315468069,2024-06-30 23:08:00,2024-06-30,23:08:00,2024,Sunday,2024-07-01 00:13:00,1403154,240408668,241830031.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Open or Active,06TH ST \ HOWARD ST,23946000,Southern,South of Market,6,6,37.77973937988281,-122.40715789794922,POINT (-122.407157898 37.77973938),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,6,Sunday,"37.77973937988281,-122.40715789794922",37.78,-122.407,101000915314,2024-10-24 15:32:00,10/25/2024 09:10:26 AM,10/25/2024 09:10:26 AM,Closed,"Case Resolved - Please refer to Traffic Signal Shop complaint report 24-3224 FU.  Repaired wire, replace pole and pole cover.",MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION HOWARD ST, 6TH ST, SAN FRANCISCO, CA 94103",HOWARD ST,6,South of Market,South of Market,SOUTHERN,37.7797387744,-122.4071596157,"(37.7797387744, -122.4071596157)",POINT (-122.407159616 37.779738774),Phone,2024/11/04 06:00:00 AM,2024/11/05 08:59:40 AM,2024,10,Thursday,"37.7797387744,-122.4071596157"
140315468069,2024-06-30 23:08:00,2024-06-30,23:08:00,2024,Sunday,2024-07-01 00:13:00,1403154,240408668,241830031.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Open or Active,06TH ST \ HOWARD ST,23946000,Southern,South of Market,6,6,37.77973937988281,-122.40715789794922,POINT (-122.407157898 37.77973938),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,6,Sunday,"37.77973937988281,-122.40715789794922",37.78,-122.407,101000762012,2024-09-26 10:38:50,09/27/2024 07:54:00 AM,09/27/2024 07:54:00 AM,Closed,"Case Resolved - Please refer to Traffic Signal Shop complaint report 24-2857.  Repaired wire, replaced fuse restored three color operation.",MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 6TH ST, HOWARD ST, SAN FRANCISCO, CA 94103",6TH ST,6,South of Market,South of Market,SOUTHERN,37.7797387744,-122.4071596157,"(37.7797387744, -122.4071596157)",POINT (-122.407159616 37.779738774),Phone,2024/10/07 06:00:00 AM,2024/10/08 08:59:36 AM,2024,9,Thursday,"37.7797387744,-122.4071596157"
140444268060,2024-07-05 19:52:00,2024-07-05,19:52:00,2024,Friday,2024-07-05 19:54:00,1404442,240419922,241872897.0,II,Initial,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Open or Active,06TH ST \ MISSION ST,24293000,Tenderloin,South of Market,6,6,37.78097152709961,-122.40870666503906,POINT (-122.408706665 37.780971527),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,7,Friday,"37.78097152709961,-122.40870666503906",37.781,-122.409,101000900041,2024-10-22 07:22:55,10/25/2024 09:01:16 AM,10/25/2024 09:01:16 AM,Closed,Case Resolved - Please refer to Traffic Signal Shop complaint report 24-3211,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION 6TH ST, MISSION ST, SAN FRANCISCO, CA 94103",6TH ST,6,South of Market,South of Market,SOUTHERN,37.7809712412,-122.4087085451,"(37.7809712412, -122.4087085451)",POINT (-122.408708545 37.780971241),Phone,2024/11/04 06:00:00 AM,2024/11/05 08:59:40 AM,2024,10,Tuesday,"37.7809712412,-122.4087085451"
140794268069,2024-07-18 12:12:00,2024-07-18,12:12:00,2024,Thursday,2024-07-18 12:12:00,1407942,240448658,242001298.0,II,Initial,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,06TH ST \ STEVENSON ST,24295000,Tenderloin,South of Market,6,6,37.78175354003906,-122.4096908569336,POINT (-122.409690857 37.78175354),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,7,Thursday,"37.78175354003906,-122.4096908569336",37.782,-122.41,101000340682,2024-07-06 09:13:24,07/06/2024 03:05:58 PM,07/06/2024 03:05:58 PM,Closed,Resolved Complaint # 24-2053,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION GOLDEN GATE AVE, TAYLOR ST, SAN FRANCISCO, CA 94102",GOLDEN GATE AVE,6,Tenderloin,South of Market,TENDERLOIN,37.7822305956,-122.4102921359,"(37.7822305956, -122.4102921359)",POINT (-122.410292136 37.782230596),Phone,2024/07/16 06:00:00 AM,2024/09/11 05:09:50 PM,2024,7,Saturday,"37.7822305956,-122.4102921359"
140794268069,2024-07-18 12:12:00,2024-07-18,12:12:00,2024,Thursday,2024-07-18 12:12:00,1407942,240448658,242001298.0,II,Initial,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,06TH ST \ STEVENSON ST,24295000,Tenderloin,South of Market,6,6,37.78175354003906,-122.4096908569336,POINT (-122.409690857 37.78175354),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,7,Thursday,"37.78175354003906,-122.4096908569336",37.782,-122.41,101001525917,2025-02-25 16:17:59,02/26/2025 08:06:23 AM,02/26/2025 08:06:23 AM,Closed,Case Resolved - Please refer to TSS complaint report #885.  Re-placed pedestrian module; found and repaired defective wiring.,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION TAYLOR ST, MARKET ST, SAN FRANCISCO, CA 94102",TAYLOR ST,6,Tenderloin,South of Market,TENDERLOIN,37.7822305956,-122.4102921359,"(37.7822305956, -122.4102921359)",POINT (-122.410292136 37.782230596),Phone,2025/03/08 07:00:00 AM,2025/03/09 08:58:41 AM,2025,2,Tuesday,"37.7822305956,-122.4102921359"
143716668069,2024-11-02 07:05:00,2024-11-02,07:05:00,2024,Saturday,2024-11-02 07:14:00,1437166,240687527,243070656.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,06TH ST \ STEVENSON ST,24295000,Tenderloin,South of Market,6,6,37.78175354003906,-122.4096908569336,POINT (-122.409690857 37.78175354),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,11,Saturday,"37.78175354003906,-122.4096908569336",37.782,-122.41,101000340682,2024-07-06 09:13:24,07/06/2024 03:05:58 PM,07/06/2024 03:05:58 PM,Closed,Resolved Complaint # 24-2053,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION GOLDEN GATE AVE, TAYLOR ST, SAN FRANCISCO, CA 94102",GOLDEN GATE AVE,6,Tenderloin,South of Market,TENDERLOIN,37.7822305956,-122.4102921359,"(37.7822305956, -122.4102921359)",POINT (-122.410292136 37.782230596),Phone,2024/07/16 06:00:00 AM,2024/09/11 05:09:50 PM,2024,7,Saturday,"37.7822305956,-122.4102921359"
143716668069,2024-11-02 07:05:00,2024-11-02,07:05:00,2024,Saturday,2024-11-02 07:14:00,1437166,240687527,243070656.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,06TH ST \ STEVENSON ST,24295000,Tenderloin,South of Market,6,6,37.78175354003906,-122.4096908569336,POINT (-122.409690857 37.78175354),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,11,Saturday,"37.78175354003906,-122.4096908569336",37.782,-122.41,101001525917,2025-02-25 16:17:59,02/26/2025 08:06:23 AM,02/26/2025 08:06:23 AM,Closed,Case Resolved - Please refer to TSS complaint report #885.  Re-placed pedestrian module; found and repaired defective wiring.,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION TAYLOR ST, MARKET ST, SAN FRANCISCO, CA 94102",TAYLOR ST,6,Tenderloin,South of Market,TENDERLOIN,37.7822305956,-122.4102921359,"(37.7822305956, -122.4102921359)",POINT (-122.410292136 37.782230596),Phone,2025/03/08 07:00:00 AM,2025/03/09 08:58:41 AM,2025,2,Tuesday,"37.7822305956,-122.4102921359"
141896768069,2024-08-24 15:35:00,2024-08-24,15:35:00,2024,Saturday,2024-08-25 12:03:00,1418967,240531413,242371963.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,08TH ST \ BRANNAN ST,23872000,Southern,South of Market,6,6,37.771297454833984,-122.40542602539062,POINT (-122.405426025 37.771297455),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,8,Saturday,"37.771297454833984,-122.40542602539062",37.771,-122.405,101001820935,2025-04-25 09:27:01,04/28/2025 08:59:35 AM,04/28/2025 08:59:35 AM,Closed,Case Resolved - Please refer to TSS complaint report #1733.,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 8TH ST, BRANNAN ST, SAN FRANCISCO, CA 94103",8TH ST,6,Showplace Square,South of Market,SOUTHERN,37.7712964638,-122.4054247274,"(37.7712964638, -122.4054247274)",POINT (-122.405424727 37.771296464),Phone,2025/05/08 01:00:00 AM,2025/05/08 02:58:38 AM,2025,4,Friday,"37.7712964638,-122.4054247274"
141896768069,2024-08-24 15:35:00,2024-08-24,15:35:00,2024,Saturday,2024-08-25 12:03:00,1418967,240531413,242371963.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,08TH ST \ BRANNAN ST,23872000,Southern,South of Market,6,6,37.771297454833984,-122.40542602539062,POINT (-122.405426025 37.771297455),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,8,Saturday,"37.771297454833984,-122.40542602539062",37.771,-122.405,101001859032,2025-05-02 12:20:54,05/05/2025 09:15:02 AM,05/05/2025 09:15:02 AM,Closed,Case Resolved - Please refer to TSS complaint report #1812.,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 8TH ST, BRANNAN ST, SAN FRANCISCO, CA 94103",8TH ST,6,Showplace Square,South of Market,SOUTHERN,37.7712964638,-122.4054247274,"(37.7712964638, -122.4054247274)",POINT (-122.405424727 37.771296464),Phone,2025/05/15 01:00:00 AM,2025/05/15 02:54:22 AM,2025,5,Friday,"37.7712964638,-122.4054247274"
141896768069,2024-08-24 15:35:00,2024-08-24,15:35:00,2024,Saturday,2024-08-25 12:03:00,1418967,240531413,242371963.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,08TH ST \ BRANNAN ST,23872000,Southern,South of Market,6,6,37.771297454833984,-122.40542602539062,POINT (-122.405426025 37.771297455),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,8,Saturday,"37.771297454833984,-122.40542602539062",37.771,-122.405,101001845996,2025-04-30 10:16:04,05/02/2025 10:18:18 AM,05/02/2025 10:18:18 AM,Closed,Case Resolved - Please refer to TSS complaint report #1800.  Got intersection into three color operation.,MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION 8TH ST, BRANNAN ST, SAN FRANCISCO, CA 94103",8TH ST,6,Showplace Square,South of Market,SOUTHERN,37.7712964638,-122.4054247274,"(37.7712964638, -122.4054247274)",POINT (-122.405424727 37.771296464),Phone,2025/05/12 01:00:00 AM,2025/05/12 02:52:23 AM,2025,4,Wednesday,"37.7712964638,-122.4054247274"
141896768069,2024-08-24 15:35:00,2024-08-24,15:35:00,2024,Saturday,2024-08-25 12:03:00,1418967,240531413,242371963.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,08TH ST \ BRANNAN ST,23872000,Southern,South of Market,6,6,37.771297454833984,-122.40542602539062,POINT (-122.405426025 37.771297455),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,8,Saturday,"37.771297454833984,-122.40542602539062",37.771,-122.405,101001969947,2025-05-23 14:02:40,05/27/2025 07:34:29 AM,05/27/2025 07:34:29 AM,Closed,"Case Resolved - Please refer to TSS complaint report #2129.  Restored three color operation, troubleshoot.  Filed request for additional investigation.",MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 8TH ST, BRANNAN ST, SAN FRANCISCO, CA 94103",8TH ST,6,Showplace Square,South of Market,SOUTHERN,37.7712964638,-122.4054247274,"(37.7712964638, -122.4054247274)",POINT (-122.405424727 37.771296464),Phone,2025/06/06 01:00:00 AM,2025/06/06 02:56:12 AM,2025,5,Friday,"37.7712964638,-122.4054247274"
141896768069,2024-08-24 15:35:00,2024-08-24,15:35:00,2024,Saturday,2024-08-25 12:03:00,1418967,240531413,242371963.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,08TH ST \ BRANNAN ST,23872000,Southern,South of Market,6,6,37.771297454833984,-122.40542602539062,POINT (-122.405426025 37.771297455),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,8,Saturday,"37.771297454833984,-122.40542602539062",37.771,-122.405,101001970013,2025-05-23 14:12:29,05/27/2025 07:34:02 AM,05/27/2025 07:34:02 AM,Closed,"Case Resolved - Please refer to TSs complaint report #2129.  Restored three color operation, troubleshoot.  Filed request for additional investigation.",MTA - Traffic Signal,Damage Property,traffic_signal,,"900 BRANNAN ST, SAN FRANCISCO, CA 94103",BRANNAN ST,6,SHOWPLACE SQUARE,South of Market,SOUTHERN,37.77134072515632,-122.40549109876156,"(37.771340725156314, -122.40549109876157)",POINT (-122.405491099 37.771340725),Mobile,2025/06/06 01:00:00 AM,2025/06/06 02:56:12 AM,2025,5,Friday,"37.77134072515632,-122.40549109876156"
141896768069,2024-08-24 15:35:00,2024-08-24,15:35:00,2024,Saturday,2024-08-25 12:03:00,1418967,240531413,242371963.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,08TH ST \ BRANNAN ST,23872000,Southern,South of Market,6,6,37.771297454833984,-122.40542602539062,POINT (-122.405426025 37.771297455),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,8,Saturday,"37.771297454833984,-122.40542602539062",37.771,-122.405,101001974605,2025-05-24 14:07:10,05/27/2025 07:34:43 AM,05/27/2025 07:34:43 AM,Closed,"Case Resolved - Please refer to TSs complaint report #2129.  Restored three color operation, troubleshoot.  Filed request for additional investigation.",MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION BRANNAN ST, 8TH ST, SAN FRANCISCO, CA 94103",BRANNAN ST,6,Showplace Square,South of Market,SOUTHERN,37.7712964638,-122.4054247274,"(37.7712964638, -122.4054247274)",POINT (-122.405424727 37.771296464),Phone,2025/06/06 01:00:00 AM,2025/06/06 02:56:12 AM,2025,5,Saturday,"37.7712964638,-122.4054247274"
142367468069,2024-09-13 00:54:00,2024-09-13,00:54:00,2024,Friday,2024-09-13 00:54:00,1423674,240575740,242570076.0,II,Initial,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,07TH ST \ FOLSOM ST,24262000,Southern,South of Market,6,6,37.7767448425293,-122.40784454345705,POINT (-122.407844543 37.776744843),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,9,Friday,"37.7767448425293,-122.40784454345705",37.777,-122.408,101000784808,2024-09-30 14:10:18,10/01/2024 06:41:56 AM,10/01/2024 06:41:56 AM,Closed,"Case Resolved - PG&E power outage, PG&E to restore power",MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 7TH ST, FOLSOM ST, SAN FRANCISCO, CA 94103",7TH ST,6,South of Market,South of Market,SOUTHERN,37.7767459647,-122.4078420542,"(37.7767459647, -122.4078420542)",POINT (-122.407842054 37.776745965),Phone,2024/10/11 06:00:00 AM,2024/10/12 08:55:59 AM,2024,9,Monday,"37.7767459647,-122.4078420542"
143208368069,2024-10-14 14:11:00,2024-10-14,14:11:00,2024,Monday,2024-10-14 14:11:00,1432083,240647010,242881674.0,IS,Initial Supplement,68069,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Injury",Cite or Arrest Adult,06TH ST \ MINNA ST,24285000,Southern,South of Market,6,6,37.78053665161133,-122.4081573486328,POINT (-122.408157349 37.780536652),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,10,Monday,"37.78053665161133,-122.4081573486328",37.781,-122.408,101000808326,2024-10-04 13:34:59,10/07/2024 07:01:01 AM,10/07/2024 07:01:01 AM,Closed,Case Resolved - 24-2987,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION MINNA ST, 6TH ST, SAN FRANCISCO, CA 94103",MINNA ST,6,South of Market,South of Market,SOUTHERN,37.780535382,-122.4081608993,"(37.780535382, -122.4081608993)",POINT (-122.408160899 37.780535382),Phone,2024/10/17 06:00:00 AM,2024/10/18 08:55:21 AM,2024,10,Friday,"37.780535382,-122.4081608993"
144114368060,2024-03-26 10:30:00,2024-03-26,10:30:00,2024,Tuesday,2024-03-26 10:30:00,1441143,240045840,,IS,Initial Supplement,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Cite or Arrest Adult,10TH ST \ MISSION ST,24414000,Southern,South of Market,6,6,37.775272369384766,-122.41590881347656,POINT (-122.415908813 37.775272369),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,3,Tuesday,"37.775272369384766,-122.41590881347656",37.775,-122.416,101000919758,2024-10-25 12:28:57,10/25/2024 01:32:53 PM,10/25/2024 01:32:53 PM,Closed,Case Resolved - Comp. # 24-3248,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION 10TH ST, MISSION ST, SAN FRANCISCO, CA 94103",10TH ST,6,South of Market,South of Market,SOUTHERN,37.7752719124,-122.4159080785,"(37.7752719124, -122.4159080785)",POINT (-122.415908078 37.775271912),Phone,2024/11/04 06:00:00 AM,2024/11/05 08:59:40 AM,2024,10,Friday,"37.7752719124,-122.4159080785"
144114368060,2024-03-26 10:30:00,2024-03-26,10:30:00,2024,Tuesday,2024-03-26 10:30:00,1441143,240045840,,IS,Initial Supplement,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Cite or Arrest Adult,10TH ST \ MISSION ST,24414000,Southern,South of Market,6,6,37.775272369384766,-122.41590881347656,POINT (-122.415908813 37.775272369),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,3,Tuesday,"37.775272369384766,-122.41590881347656",37.775,-122.416,101001557907,2025-03-03 17:23:21,03/04/2025 08:18:33 AM,03/04/2025 08:18:33 AM,Closed,"Case Resolved - Please refer to TSS complaint report #944.  Replaced materials, traced and found wire issue (resolved same)",MTA - Signal,Damage Property,traffic_signal,,"INTERSECTION MISSION ST, 10TH ST, SAN FRANCISCO, CA 94103",MISSION ST,6,South of Market,South of Market,SOUTHERN,37.7752719124,-122.4159080785,"(37.7752719124, -122.4159080785)",POINT (-122.415908078 37.775271912),Test,2025/03/14 06:00:00 AM,2025/03/15 08:58:46 AM,2025,3,Monday,"37.7752719124,-122.4159080785"
144114368060,2024-03-26 10:30:00,2024-03-26,10:30:00,2024,Tuesday,2024-03-26 10:30:00,1441143,240045840,,IS,Initial Supplement,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Cite or Arrest Adult,10TH ST \ MISSION ST,24414000,Southern,South of Market,6,6,37.775272369384766,-122.41590881347656,POINT (-122.415908813 37.775272369),2025/06/12 10:07:02 AM,2025/06/13 09:52:57 AM,2024,3,Tuesday,"37.775272369384766,-122.41590881347656",37.775,-122.416,101001466199,2025-02-14 02:18:10,02/14/2025 08:48:46 AM,02/14/2025 08:48:46 AM,Closed,Case Resolved - 25-758,MTA - Traffic Signal,Damage Property,traffic_signal,,"INTERSECTION MISSION ST, 10TH ST, SAN FRANCISCO, CA 94103",MISSION ST,6,South of Market,South of Market,SOUTHERN,37.7752719124,-122.4159080785,"(37.7752719124, -122.4159080785)",POINT (-122.415908078 37.775271912),Phone,2025/02/24 06:00:00 AM,2025/02/25 01:44:38 PM,2025,2,Friday,"37.7752719124,-122.4159080785"
